target_date,origin_date,adjusted_mspe,raw_mspe,mspe_delta_raw_minus_adjusted,adjusted_qlike,raw_qlike,qlike_delta_raw_minus_adjusted
2025-05-13,2025-05-12,0.0009622266917685661,0.0011278482890299656,0.00016562159726139954,-277.583098337729,-275.7788047015436,1.8042936361853776
2025-05-14,2025-05-13,0.0009608457350325525,0.0011610601901555688,0.0002002144551230163,-267.0153453095852,-268.8764053538486,-1.8610600442634109
2025-05-15,2025-05-14,0.007840459841122525,0.0077071509675290025,-0.00013330887359352256,-272.40214954311926,-273.76727505638576,-1.3651255132664915
2025-05-16,2025-05-15,0.0006115604756899767,0.0007589257614055353,0.00014736528571555863,-296.67686995187944,-294.2701283777837,2.406741574095747
2025-05-17,2025-05-16,0.0011129666622800248,0.001191573565011294,7.860690273126924e-05,-293.0299480296758,-291.22968514142264,1.800262888253144
2025-05-18,2025-05-17,0.0008709496556218537,0.0009635191699083051,9.256951428645145e-05,-302.37086294544554,-299.0517333834752,3.3191295619703283
2025-05-19,2025-05-18,0.00041419591058429814,0.0005007518332879172,8.655592270361906e-05,-296.2166322027083,-293.5079906345774,2.708641568130872
2025-05-20,2025-05-19,0.0008382167513769682,0.001019391095244307,0.00018117434386733878,-308.72725534597134,-305.07896175842956,3.6482935875417866
2025-05-21,2025-05-20,0.000578474062790056,0.0006801130609445155,0.00010163899815445951,-298.740158294309,-295.48668811152424,3.253470182784781
2025-05-22,2025-05-21,0.0015416171175170756,0.0017641272475280678,0.0002225101300109922,-299.2948459511619,-296.37150349805097,2.9233424531109335
2025-05-23,2025-05-22,0.0015758873172384187,0.0015565322783596396,-1.9355038878779082e-05,-283.9501169752732,-282.7010160917538,1.249100883519418
2025-05-24,2025-05-23,0.0017757100776362635,0.0021733354442538696,0.00039762536661760604,-308.7934177083737,-306.25304485035593,2.540372858017747
2025-05-25,2025-05-24,0.000679640821487892,0.0008641230111023439,0.00018448218961445188,-306.4072893477449,-304.06368374192436,2.343605605820528
2025-05-26,2025-05-25,0.0008927449208617254,0.001181697058592999,0.0002889521377312735,-315.681396799641,-312.66174308530293,3.0196537143380624
2025-05-27,2025-05-26,0.0006168904787803636,0.0008265826818231574,0.00020969220304279377,-309.43444878555164,-306.88938243779967,2.5450663477519697
2025-05-28,2025-05-27,0.0008182606972124554,0.0009951708935636641,0.0001769101963512087,-306.72072907239954,-304.86551681471656,1.8552122576829788
2025-05-29,2025-05-28,0.0006638656931489222,0.0008004145138879119,0.0001365488207389897,-307.2683027911554,-305.39548730062455,1.8728154905308543
2025-05-30,2025-05-29,0.005903725693221454,0.005593654399550167,-0.0003100712936712864,-264.21654291332,-267.2784261298824,-3.0618832165624212
2025-05-31,2025-05-30,0.0013131083119146821,0.0012577927659812322,-5.531554593344993e-05,-284.1536980260511,-283.6766564380708,0.4770415879802954
2025-06-01,2025-05-31,0.0017352901209368799,0.0018563807056353704,0.00012109058469849049,-302.9722197498577,-301.97023132368713,1.0019884261705556
2025-06-02,2025-06-01,0.004572025445426067,0.004722247527784408,0.00015022208235834084,-251.18492680197664,-260.02026113418077,-8.835334332204127
2025-06-03,2025-06-02,0.0015727162375492577,0.001778260065505716,0.00020554382795645826,-275.8597238213297,-275.0106642024217,0.8490596189079724
2025-06-04,2025-06-03,0.0007632525781167917,0.0008891544597323736,0.00012590188161558185,-309.39858051079716,-309.5342224800864,-0.13564196928922456
2025-06-05,2025-06-04,0.0014337782351897465,0.0013229513366364467,-0.00011082689855329976,-295.80818890305216,-295.01219284295826,0.7959960600938984
2025-06-06,2025-06-05,0.011119805648859536,0.010911280327504987,-0.0002085253213545482,-293.0750941588767,-294.954928337636,-1.8798341787592676
2025-06-07,2025-06-06,0.0027357753200187946,0.0029213440059808163,0.00018556868596202166,-314.8865374683424,-313.56909656274894,1.3174409055934575
2025-06-08,2025-06-07,0.0014204890832998785,0.001760682532237864,0.00034019344893798545,-323.41197907629504,-320.7273924169682,2.6845866593268397
2025-06-09,2025-06-08,0.0006234988984062196,0.0008570972830588617,0.0002335983846526421,-316.0455955685006,-313.9026531902766,2.1429423782239496
2025-06-10,2025-06-09,0.0003153075176499923,0.00042898371595717795,0.00011367619830718567,-307.74294646569075,-305.81116106147533,1.9317854042154181
2025-06-11,2025-06-10,0.0003340910185862783,0.00044385008727025664,0.00010975906868397834,-307.009744516767,-305.9196948839651,1.090049632801879
2025-06-12,2025-06-11,0.0004738843436115287,0.0005752980957097319,0.00010141375209820323,-309.6873698241202,-308.5230263339286,1.164343490191584
2025-06-13,2025-06-12,0.0011049517367163442,0.0011139962196858593,9.044482969515011e-06,-305.266910271956,-303.9828407551717,1.2840695167843137
2025-06-14,2025-06-13,0.0007141590461018054,0.0008986435441292017,0.0001844844980273963,-318.9642678254187,-317.3652846763415,1.5989831490771849
2025-06-15,2025-06-14,0.0006874336328448066,0.0009237730984468903,0.0002363394656020837,-328.2467734296705,-325.4820601607638,2.7647132689066893
2025-06-16,2025-06-15,0.00031536301892343284,0.00045907707189719583,0.000143714052973763,-316.3500701784249,-314.43911706408386,1.910953114341055
2025-06-17,2025-06-16,0.0004364347041898852,0.0005065041332785381,7.006942908865292e-05,-317.2096979817466,-315.5651516307727,1.6445463509739398
2025-06-18,2025-06-17,0.0004200245624095571,0.0004509262593405552,3.090169693099811e-05,-316.92200029032705,-315.5062876754569,1.415712614870131
2025-06-19,2025-06-18,0.0007047101648788083,0.0008962035609770163,0.000191493396098208,-326.22954781416774,-324.3528455903071,1.8767022238606614
2025-06-20,2025-06-19,0.0013296547578137332,0.0013106657622739383,-1.8988995539794863e-05,-297.3125104656596,-298.0635729423774,-0.7510624767177774
2025-06-21,2025-06-20,0.0013546465231012513,0.0013119690752319436,-4.267744786930769e-05,-301.1982163661732,-302.85093581524626,-1.6527194490730608
2025-06-22,2025-06-21,0.01082941732239234,0.010204635479079049,-0.0006247818433132903,-291.7143153672715,-291.18070705366574,0.5336083136057823
2025-06-23,2025-06-22,0.004933544273147544,0.0045358619347205895,-0.00039768233842695476,-285.1227883655856,-286.37506964631086,-1.2522812807252421
2025-06-24,2025-06-23,0.0011191280814420441,0.001350443003663964,0.00023131492222191997,-293.77453126925593,-293.79240362186727,-0.017872352611334463
2025-06-25,2025-06-24,0.000869024487920714,0.0010180957935632322,0.0001490713056425182,-304.6004062725512,-303.88033293851316,0.7200733340380339
2025-06-26,2025-06-25,0.0006058754776150741,0.0007428092533115285,0.00013693377569645444,-313.0401244017931,-311.5599293612204,1.4801950405727098
2025-06-27,2025-06-26,0.0004827213522323815,0.0006766303131394216,0.00019390896090704015,-324.08055917361645,-321.979579279462,2.1009798941544773
2025-06-28,2025-06-27,0.0015998002731780127,0.0019278417991456442,0.0003280415259676315,-329.54466159430314,-327.33176901097164,2.212892583331495
2025-06-29,2025-06-28,0.0011931920194458128,0.0014602173300414336,0.0002670253105956208,-320.58976705635604,-318.68575396758763,1.9040130887684086
2025-06-30,2025-06-29,0.0006674340840350727,0.0008967712767741514,0.00022933719273907874,-327.21052555356573,-325.17891419025625,2.03161136330948
2025-07-01,2025-06-30,0.0006945483419811142,0.0009136478579581732,0.00021909951597705898,-320.78851584704876,-319.01022641784806,1.7782894292006972
2025-07-02,2025-07-01,0.023051547442242536,0.022978604426213592,-7.294301602894446e-05,-179.69085155002838,-191.70117487084755,-12.010323320819168
2025-07-03,2025-07-02,0.0020093324414119556,0.0021490908552242284,0.00013975841381227289,-307.58459048317195,-305.8322492584545,1.7523412247174406
2025-07-04,2025-07-03,0.0009568150439922946,0.0010897320355119635,0.00013291699151966895,-264.05004516829877,-267.60595696667974,-3.5559117983809756
2025-07-05,2025-07-04,0.001122047235029855,0.0013262140089216235,0.00020416677389176836,-302.97890860185055,-302.13807877964086,0.8408298222096846
2025-07-06,2025-07-05,0.0007696305364205296,0.0009319198717719765,0.00016228933535144684,-310.46166449039316,-307.934970397911,2.5266940924821597
2025-07-07,2025-07-06,0.0005115981252654566,0.0006641056162124913,0.00015250749094703473,-308.01964910186126,-306.6837016420967,1.3359474597645544
2025-07-08,2025-07-07,0.0008546060232666062,0.0010331329820369806,0.00017852695877037432,-289.9973263766684,-288.60455408473786,1.3927722919305552
2025-07-09,2025-07-08,0.00048507151755489803,0.0006241885513811917,0.00013911703382629367,-297.5220804211601,-295.2156644296444,2.3064159915157347
2025-07-10,2025-07-09,0.0002714069767457267,0.00031949857680382485,4.809160005809815e-05,-301.92649704543186,-299.22961839843344,2.696878646998414
2025-07-11,2025-07-10,0.006388872456123374,0.006141970887607486,-0.0002469015685158879,-256.99548027263313,-257.50443319573316,-0.5089529231000256
2025-07-12,2025-07-11,0.08165622474765803,0.08129316102911387,-0.0003630637185441654,328.6927875184614,310.6573369233063,-18.035450595155112
2025-07-13,2025-07-12,0.002426337392813286,0.0026776901972232346,0.00025135280440994863,-187.12605673233702,-191.27151863758482,-4.1454619052477995
2025-07-14,2025-07-13,0.0011182178501243133,0.0012999980937217763,0.00018178024359746304,-267.227301640879,-265.37180257354123,1.855499067337746
2025-07-15,2025-07-14,0.003987005158222788,0.004012632010737242,2.5626852514453943e-05,-277.8526251836455,-276.2138895172798,1.638735666365676
2025-07-16,2025-07-15,0.0006499758260181986,0.0009426405268275069,0.00029266470080930825,-280.57138981906877,-276.42926658562357,4.142123233445204
2025-07-17,2025-07-16,0.0021050000562568647,0.0022185025150612825,0.00011350245880441777,-265.7040513399499,-263.0836925979966,2.6203587419532823
2025-07-18,2025-07-17,0.006258956966110241,0.00620602346534237,-5.2933500767870546e-05,-264.8796966790795,-263.95113133538615,0.9285653436933217
2025-07-19,2025-07-18,0.000690690851162143,0.000876685541997176,0.00018599469083503293,-291.85689401874134,-290.3257177909647,1.5311762277766547
2025-07-20,2025-07-19,0.000913660127478966,0.0009523493358958618,3.8689208416895784e-05,-281.0937116137807,-281.4457812907159,-0.352069676935173
2025-07-21,2025-07-20,0.001682235957517411,0.001849140038540733,0.000166904081023322,-251.31413291529753,-254.38584793590857,-3.0717150206110375
2025-07-22,2025-07-21,0.005559606431339078,0.005521726441028434,-3.7879990310644464e-05,-252.65624664528366,-254.39626453547817,-1.7400178901945083
2025-07-23,2025-07-22,0.008517698284280922,0.008346737307267389,-0.00017096097701353383,-240.46945708324773,-250.60655307844542,-10.137095995197683
2025-07-24,2025-07-23,0.01857449118648047,0.018270055698594682,-0.00030443548788578606,-290.4690752783473,-288.60029226674334,1.8687830116039663
2025-07-25,2025-07-24,0.0011111726263989374,0.0012480490582034856,0.00013687643180454825,-292.89048986993646,-290.9703243188288,1.9201655511076865
2025-07-26,2025-07-25,0.0028685626329904394,0.003211550957663478,0.0003429883246730387,-308.33637999459603,-303.9691979218197,4.367182072776302
2025-07-27,2025-07-26,0.002438704110614493,0.0027161210290868546,0.0002774169184723615,-289.4915780375571,-292.6244751437539,-3.132897106196822
2025-07-28,2025-07-27,0.001641810472974549,0.0016367800057613747,-5.030467213174234e-06,-301.88377079353756,-300.0062340727082,1.8775367208293687
2025-07-29,2025-07-28,0.00044467473272880167,0.0005343566504011889,8.968191767238723e-05,-301.41626008457865,-299.1609888130529,2.2552712715257712
2025-07-30,2025-07-29,0.0004744552090329199,0.0005863706979166616,0.00011191548888374173,-311.05800937190077,-306.76317606944866,4.294833302452105
2025-07-31,2025-07-30,0.0006936837723154567,0.0009108425114936276,0.000217158739178171,-317.08607614011527,-312.7938922846186,4.29218385549666
2025-08-01,2025-07-31,0.0033974466181826415,0.003368334941957983,-2.9111676224658368e-05,-313.97131451663114,-309.9155016930335,4.055812823597648
2025-08-02,2025-08-01,0.0002788151661650928,0.00037989186989589017,0.0001010767037307974,-317.83974996830466,-315.02928494908275,2.8104650192219083
2025-08-03,2025-08-02,0.0017884503136125643,0.0019739981051061,0.00018554779149353553,-319.5236560417104,-315.71231465552324,3.8113413861871663
