rebalance_policy,month,total_return_7d_ew,total_return_7d_mv,annualized_return_7d_ew,annualized_return_7d_mv,annualized_volatility_7d_ew,annualized_volatility_7d_mv,sharpe_ratio_7d_ew,sharpe_ratio_7d_mv,max_drawdown_7d_ew,max_drawdown_7d_mv,realized_risk_annualized_mean_7d_ew,realized_risk_annualized_mean_7d_mv,ending_top_weight_max_7d_ew,ending_top_weight_max_7d_mv,ending_active_count_mean_7d_ew,ending_active_count_mean_7d_mv,total_return_7d_mv_minus_ew,annualized_volatility_7d_mv_minus_ew,sharpe_ratio_7d_mv_minus_ew,max_drawdown_7d_mv_minus_ew,total_return_14d_ew,total_return_14d_mv,annualized_return_14d_ew,annualized_return_14d_mv,annualized_volatility_14d_ew,annualized_volatility_14d_mv,sharpe_ratio_14d_ew,sharpe_ratio_14d_mv,max_drawdown_14d_ew,max_drawdown_14d_mv,realized_risk_annualized_mean_14d_ew,realized_risk_annualized_mean_14d_mv,ending_top_weight_max_14d_ew,ending_top_weight_max_14d_mv,ending_active_count_mean_14d_ew,ending_active_count_mean_14d_mv,total_return_14d_mv_minus_ew,annualized_volatility_14d_mv_minus_ew,sharpe_ratio_14d_mv_minus_ew,max_drawdown_14d_mv_minus_ew
enter_once_then_drift,2026-01,0.15887043454235927,0.09852209656940025,2181.5377509308705,133.24164866956258,0.5008368013947284,0.19573005620825018,15.726631875841917,25.283819951916854,-0.026434884253473068,0.0,0.45242096196419107,0.3374004263241978,0.0310702775964768,0.24772243899681645,50.0,20.0,-0.06034833797295902,-0.30510674518647823,9.557188076074937,0.026434884253473068,0.1895047604052893,0.11721606383581995,91.23677165262379,16.988909206997914,0.5386559018556383,0.2613209340527994,8.696554911341252,11.221991482856303,-0.0638315875829335,-0.018579089559085826,0.45793453903633646,0.3373059264339973,0.0310702775964768,0.2482396662451101,50.0,20.0,-0.07228869656946935,-0.2773349678028389,2.5254365715150513,0.045252498023847676
enter_once_then_drift,2026-02,-0.10378962295916339,-0.057945847448654386,-0.9966999556900834,-0.9555121208231604,1.5531227365987084,1.5159427248692892,-2.968866862195407,-1.3898098600718862,-0.1927587161680907,-0.1664588389002566,1.1309304467316268,1.056366758465691,0.029912080170288822,0.24663232197465162,50.0,11.0,0.045843775510509,-0.037180011729419205,1.5790570021235206,0.026299877267834115,-0.02860350836017367,-0.000907357998928271,-0.5307443092167945,-0.023388994324126777,1.144034589627963,1.0797472454366865,-0.1148656529958001,0.48574777043756007,-0.19275871616809237,-0.16645883890025603,0.8349828094172279,0.813618817631031,0.03618799581481172,0.24663232197465162,50.0,11.0,0.027696150361245397,-0.06428734419127635,0.6006134234333602,0.026299877267836336
enter_once_then_drift,2026-03,-0.030137289582128468,0.009585157418491974,-0.7972153499354873,0.6444687311646056,0.37128000069087524,0.3146518587555233,-4.129681897121234,1.7159758351581986,-0.04233120492518927,-0.023433078005386854,0.5603006011162084,0.41664395433457463,0.026026663854333425,0.2611707342287675,50.0,14.0,0.03972244700062044,-0.05662814193535193,5.845657732279433,0.018898126919802416,0.010752687391686777,0.059997054823407225,0.32159778281291884,3.5680263345612513,0.30512073956183633,0.2962838939923239,1.0558396617391912,5.275139470708107,-0.05616212615093075,-0.04589159237923712,0.47296930897278106,0.3667924955541216,0.029136094631078826,0.2611707342287675,50.0,14.0,0.04924436743172045,-0.00883684556951242,4.219299808968916,0.010270533771693624
daily_rebalance_to_target,2025-03,-0.06981138842409707,-0.03875139267804284,-0.9770277737080639,-0.8726480534576684,1.5606356968662969,1.0329355292856945,-1.7173324970745523,-1.543240759724071,-0.17915646338737568,-0.12156772267972316,0.9474904114782412,0.6590658016177756,0.03293872222566351,0.2623536562303148,50.0,8.0,0.031059995746054225,-0.5277001675806023,0.17409173735048133,0.05758874070765252,-0.1283991183490314,-0.10046695054854349,-0.9722031131931529,-0.9367354039610769,1.2056893075306734,0.7993433553801176,-2.3818622962355405,-3.065974941654769,-0.286164554609899,-0.19608269772330644,0.8777602988142498,0.583463425859755,0.03293872222566351,0.26307498773744337,50.0,8.0,0.027932167800487906,-0.4063459521505558,-0.6841126454192286,0.09008185688659254
daily_rebalance_to_target,2025-04,-0.11168404250432462,-0.12113788804802672,-0.9979195340640058,-0.9988091219881142,0.6981857482684442,0.5461546919295965,-8.45978890982316,-11.977008418106855,-0.13402379820920995,-0.13764505140068195,0.8268107006610499,0.5673405842641379,0.03803229503346999,0.25922004413699584,50.0,13.0,-0.0094538455437021,-0.15203105633884761,-3.517219508283695,-0.003621253191471996,-0.0019507840908690177,-0.060099548442638207,-0.049635231145348735,-0.8012964665230975,0.8377594213640032,0.7883073283928206,0.3245982678924244,-1.6949514859097765,-0.13965849324927493,-0.13764505140068095,0.7572407942442595,0.6232358321298371,0.03803229503346999,0.25922004413699584,50.0,13.0,-0.05814876435176919,-0.04945209297118258,-2.0195497538022007,0.0020134418485939776
daily_rebalance_to_target,2025-05,-0.061120903957313955,-0.04031748637355381,-0.9626930350291096,-0.8830282357192455,0.360942657586478,0.22378636337102845,-8.914000241313838,-9.463953409709166,-0.083260006189532,-0.05547685619807785,0.47064189152650365,0.29472813071748816,0.027548977107981716,0.26084214284052476,50.0,19.0,0.020803417583760142,-0.13715629421544953,-0.5499531683953283,0.027783149991454148,0.1243051125271013,0.0685398479277548,20.214041219104093,4.631385585484122,0.6947499800147316,0.39806327683672144,4.726608340038893,4.533222309441208,-0.08326000618953133,-0.05547685619807785,0.5834574518843667,0.3550403847740135,0.027548977107981716,0.26084214284052476,50.0,19.0,-0.0557652645993465,-0.2966867031780102,-0.19338603059768467,0.027783149991453482
daily_rebalance_to_target,2025-06,-0.023925774573145264,-0.01529650866963661,-0.7171178930216875,-0.552360417268434,0.5701529514533621,0.5838247617816529,-1.9607218224391372,-1.1260753224164637,-0.08584916563478284,-0.08428202602586632,0.48197343559730743,0.42376787851326575,0.02592482841863512,0.25513450661769593,50.0,13.0,0.008629265903508654,0.01367181032829079,0.8346465000226735,0.0015671396089165235,-0.07793633821920187,-0.029225451345661346,-0.8794224367730833,-0.5385147680236113,0.5632570180390962,0.4726472914107135,-3.4795338778918175,-1.4166002613450588,-0.10911652787872061,-0.08428202602586676,0.4792443812289354,0.3816582992172637,0.02592482841863512,0.2565755691624298,50.0,13.0,0.048710886873540526,-0.09060972662838274,2.0629336165467587,0.024834501852853852
daily_rebalance_to_target,2025-07,0.03554717095469262,0.08045533461889165,5.180181458678349,55.53996248324784,0.6230034779006965,0.8375374609733854,3.1904254513647925,5.1840623681862885,-0.02116020112099115,-0.028637592617760554,0.374390276029619,0.49655346403266165,0.02947353481822649,0.2543034060289853,50.0,14.0,0.04490816366419903,0.2145339830726889,1.993636916821496,-0.007477391496769403,0.24013418169139,0.2813120878446187,272.43994887291325,639.7928285772406,0.5323765668542646,0.6089713190776354,10.862820888069566,10.977015663583371,-0.02116020112099093,-0.028637592617760776,0.44528445301769176,0.4884163150132815,0.037702681432621225,0.2543034060289853,50.0,14.0,0.041177906153228694,0.07659475222337075,0.11419477551380552,-0.007477391496769847
daily_rebalance_to_target,2025-08,0.029452253736326428,0.0799769755392119,3.542801295043123,54.249369632401326,0.6817762383643585,0.7485796644669562,2.5156504382092186,5.705121828960656,-0.030369740162539904,-0.01519755583279625,0.5232572645251705,0.42293745656756976,0.022934617989028395,0.25607894739354736,50.0,14.0,0.050524721802885475,0.06680342610259771,3.189471390751437,0.015172184329743654,0.0356543950335495,0.12774324851737084,1.4927168033264104,21.97182148967306,0.6390189939549072,0.5763132691643247,1.7285246574769944,5.725768292144919,-0.04841007291282384,-0.025070472470780314,0.521731303651982,0.4058679511121946,0.022934617989028395,0.25736460078569084,50.0,14.0,0.09208885348382134,-0.06270572479058256,3.997243634667925,0.02333960044204353
daily_rebalance_to_target,2025-09,-0.0007291048174796755,0.003789461426532803,-0.037317359531779726,0.21801185543390567,0.36369468256335985,0.24128879761404265,0.05196467361133016,0.9205196383287515,-0.019246794916757293,-0.010848755118014641,0.3238829171509175,0.23447633452225583,0.02282172789653084,0.2568506330065654,50.0,13.0,0.0045185662440124785,-0.1224058849493172,0.8685549647174213,0.008398039798742651,0.09456152002416163,0.07591000926125702,9.54502104043424,5.736655725221233,0.3641839738116774,0.2126189386444685,6.657963287714797,9.093490460903729,-0.019246794916756627,-0.01084875511801775,0.3440517612396861,0.2453852936053309,0.028624568942795234,0.2568506330065654,50.0,13.0,-0.01865151076290461,-0.15156503516720887,2.435527173188931,0.008398039798738877
daily_rebalance_to_target,2025-10,0.04135617239285572,0.0383196924341096,7.2732767800146,6.104765260492095,0.5203708150011295,0.34044780302474875,4.295003246395494,5.920183936860003,-0.038188346856176114,-0.023330278390775505,0.41412464991534526,0.2708984256753947,0.022427500340216438,0.25396177412600346,50.0,13.0,-0.003036479958746119,-0.17992301197638072,1.625180690464509,0.014858068465400609,-0.08006695902870098,-0.016742057491863527,-0.8864798868896528,-0.3560824069498295,1.1036868874072912,0.6372982873852278,-1.4149181862403286,-0.38149123223871073,-0.21400201121584073,-0.11490408290939125,0.7275744834574852,0.4546811755261082,0.025127544828325694,0.26847509002488024,50.0,13.0,0.06332490153683745,-0.4663886000220634,1.0334269540016179,0.09909792830644948
daily_rebalance_to_target,2025-11,-0.022822804263503693,-0.04267218220762692,-0.6999591193739058,-0.8970918724908482,1.1869588429791522,0.8254341533514649,-0.49675258245563225,-2.385284279907692,-0.13190270488401,-0.11942283322656932,0.8416249577061582,0.6131705865336073,0.026524745982803046,0.2627344322548508,50.0,11.0,-0.019849377944123225,-0.36152468962768736,-1.8885316974520598,0.012479871657440689,-0.12123240431667437,-0.0961147661798728,-0.9655875266716469,-0.9282518316559782,0.870276437494489,0.6552933281160427,-3.4462048928702798,-3.6958509591093427,-0.1363378736817612,-0.11942283322656788,0.7612389547837484,0.5607734124856829,0.026524745982803046,0.2627344322548508,50.0,11.0,0.025117638136801568,-0.21498310937844634,-0.24964606623906294,0.01691504045519332
daily_rebalance_to_target,2025-12,-0.05745812883276924,-0.04377458472616769,-0.9542951190400871,-0.9030924557098001,0.784659499421259,0.606840398268503,-3.5768606832647083,-3.5704519331178393,-0.06259089281653618,-0.040145400584294166,0.532093367558556,0.4158340341325144,0.02246092347501847,0.25335315667768926,50.0,19.0,0.013683544106601553,-0.177819101152756,0.0064087501468690355,0.022445492232242015,-0.09702343102907185,-0.07334421666762936,-0.9301087926259524,-0.8627486939449822,0.607774977435088,0.45703093317365456,-4.077732965085535,-4.118816415408311,-0.10194073576977247,-0.06966406255671576,0.4771023894517098,0.3742584878955629,0.025087545697952858,0.2545134869619048,50.0,19.0,0.02367921436144249,-0.15074404426143345,-0.04108345032277594,0.03227667321305672
daily_rebalance_to_target,2026-01,0.158145234863577,0.09844017675011241,2111.4492503005627,132.72065270092102,0.4778953018070589,0.19135912569358313,16.39165059111526,25.837036984141058,-0.024017689125243047,0.0,0.4401332189549058,0.3364363781030191,0.02499284925769498,0.25064498822715037,50.0,20.0,-0.059705058113464604,-0.2865361761134758,9.4453863930258,0.024017689125243047,0.19058640078297584,0.11695584445139251,93.44856240523846,16.879989966960782,0.5223287306922556,0.26065890942631637,8.9992803003251,11.226430477249911,-0.06093945094941966,-0.01925307434359913,0.44603043718379665,0.334922638933727,0.02499284925769498,0.2544290137741527,50.0,20.0,-0.07363055633158333,-0.26166982126593924,2.2271501769248108,0.04168637660582053
daily_rebalance_to_target,2026-02,-0.10393627655704019,-0.06190655801266409,-0.9967279958984854,-0.9642865050571683,1.5564758647655164,1.5035717679063108,-2.9644566555555896,-1.5538971464874651,-0.19364414675775465,-0.16907853335408585,1.132431421782278,1.0497667553809533,0.023524006199009413,0.25102687067203977,50.0,11.0,0.04202971854437609,-0.05290409685920561,1.4105595090681244,0.024565613403668807,-0.025337900635513,-0.012334680648082408,-0.48783499308401,-0.2764477499595017,1.152340265893426,1.0758722428163503,-0.03029992748473705,0.20705210569306054,-0.19364414675775377,-0.16907853335408707,0.8375909571371544,0.798188943432293,0.02593625065271656,0.2516213039098588,50.0,11.0,0.013003219987430592,-0.07646802307707579,0.2373520331777976,0.024565613403666697
daily_rebalance_to_target,2026-03,-0.030022262297047075,0.010259147544709357,-0.7959574727005463,0.7027010931642312,0.3723659996923748,0.3138462345974027,-4.100188590984266,1.8307036283565492,-0.0424773244100074,-0.022739831936286037,0.5597509859819871,0.41652606225990113,0.022696331270046194,0.2576235208007777,50.0,14.0,0.04028140984175643,-0.05851976509497214,5.930892219340816,0.019737492473721363,0.010709301999150211,0.05827673206805328,0.3201195967998103,3.3786227150824573,0.3053493049196306,0.2907146551121033,1.0516101186256892,5.224746631280596,-0.056581437495757836,-0.04495490141869363,0.47306027566398046,0.36492873856453273,0.023243783928075586,0.2576235208007777,50.0,14.0,0.04756743006890307,-0.014634649807527267,4.173136512654907,0.011626536077064209
