month,strategy,rebalance_policy,cycle_days,hold_start,hold_end,hold_days,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,realized_risk_annualized_mean,ending_top_weight_max,ending_active_count_mean,total_return_pct,annualized_return_pct,annualized_volatility_pct,max_drawdown_pct,realized_risk_annualized_mean_pct,ending_top_weight_max_pct
2025-08,minimum_variance,daily_rebalance_to_target,7,2025-08-01,2025-08-07,7,0.0799769755392119,54.249369632401326,0.7485796644669562,5.705121828960656,-0.01519755583279625,0.42293745656756976,0.25607894739354736,14.0,7.99769755392119,5424.936963240132,74.85796644669563,-1.519755583279625,42.293745656756975,25.607894739354737
2025-09,equal_weight,daily_rebalance_to_target,7,2025-09-01,2025-09-07,7,-0.0007291048174796755,-0.037317359531779726,0.36369468256335985,0.05196467361133016,-0.019246794916757293,0.3238829171509175,0.02282172789653084,50.0,-0.07291048174796755,-3.7317359531779726,36.369468256335985,-1.9246794916757293,32.388291715091746,2.282172789653084
2025-09,minimum_variance,daily_rebalance_to_target,7,2025-09-01,2025-09-07,7,0.003789461426532803,0.21801185543390567,0.24128879761404265,0.9205196383287515,-0.010848755118014641,0.23447633452225583,0.2568506330065654,13.0,0.3789461426532803,21.801185543390567,24.128879761404264,-1.0848755118014641,23.447633452225585,25.68506330065654
2025-10,equal_weight,daily_rebalance_to_target,7,2025-10-01,2025-10-07,7,0.04135617239285572,7.2732767800146,0.5203708150011295,4.295003246395494,-0.038188346856176114,0.41412464991534526,0.022427500340216438,50.0,4.135617239285572,727.32767800146,52.03708150011295,-3.8188346856176114,41.41246499153453,2.2427500340216437
2025-10,minimum_variance,daily_rebalance_to_target,7,2025-10-01,2025-10-07,7,0.0383196924341096,6.104765260492095,0.34044780302474875,5.920183936860003,-0.023330278390775505,0.2708984256753947,0.25396177412600346,13.0,3.83196924341096,610.4765260492095,34.04478030247488,-2.3330278390775505,27.089842567539467,25.396177412600345
2025-11,equal_weight,daily_rebalance_to_target,7,2025-11-01,2025-11-07,7,-0.022822804263503693,-0.6999591193739058,1.1869588429791522,-0.49675258245563225,-0.13190270488401,0.8416249577061582,0.026524745982803046,50.0,-2.2822804263503693,-69.99591193739057,118.69588429791523,-13.190270488401001,84.16249577061582,2.6524745982803046
2025-11,minimum_variance,daily_rebalance_to_target,7,2025-11-01,2025-11-07,7,-0.04267218220762692,-0.8970918724908482,0.8254341533514649,-2.385284279907692,-0.11942283322656932,0.6131705865336073,0.2627344322548508,11.0,-4.267218220762691,-89.70918724908482,82.54341533514649,-11.942283322656932,61.31705865336073,26.27344322548508
2025-12,equal_weight,daily_rebalance_to_target,7,2025-12-01,2025-12-07,7,-0.05745812883276924,-0.9542951190400871,0.784659499421259,-3.5768606832647083,-0.06259089281653618,0.532093367558556,0.02246092347501847,50.0,-5.745812883276924,-95.4295119040087,78.4659499421259,-6.259089281653618,53.209336755855595,2.246092347501847
2025-12,minimum_variance,daily_rebalance_to_target,7,2025-12-01,2025-12-07,7,-0.04377458472616769,-0.9030924557098001,0.606840398268503,-3.5704519331178393,-0.040145400584294166,0.4158340341325144,0.25335315667768926,19.0,-4.377458472616769,-90.30924557098001,60.6840398268503,-4.014540058429416,41.58340341325144,25.335315667768928
2026-01,equal_weight,daily_rebalance_to_target,7,2026-01-01,2026-01-07,7,0.158145234863577,2111.4492503005627,0.4778953018070589,16.39165059111526,-0.024017689125243047,0.4401332189549058,0.02499284925769498,50.0,15.8145234863577,211144.92503005627,47.78953018070589,-2.4017689125243047,44.013321895490584,2.4992849257694982
2026-01,minimum_variance,daily_rebalance_to_target,7,2026-01-01,2026-01-07,7,0.09844017675011241,132.72065270092102,0.19135912569358313,25.837036984141058,0.0,0.3364363781030191,0.25064498822715037,20.0,9.84401767501124,13272.065270092102,19.13591256935831,0.0,33.64363781030191,25.064498822715038
2026-02,equal_weight,daily_rebalance_to_target,7,2026-02-01,2026-02-07,7,-0.10393627655704019,-0.9967279958984854,1.5564758647655164,-2.9644566555555896,-0.19364414675775465,1.132431421782278,0.023524006199009413,50.0,-10.39362765570402,-99.67279958984854,155.64758647655162,-19.364414675775464,113.2431421782278,2.3524006199009415
2026-02,minimum_variance,daily_rebalance_to_target,7,2026-02-01,2026-02-07,7,-0.06190655801266409,-0.9642865050571683,1.5035717679063108,-1.5538971464874651,-0.16907853335408585,1.0497667553809533,0.25102687067203977,11.0,-6.190655801266409,-96.42865050571683,150.3571767906311,-16.907853335408586,104.97667553809534,25.102687067203977
2026-03,equal_weight,daily_rebalance_to_target,7,2026-03-01,2026-03-07,7,-0.030022262297047075,-0.7959574727005463,0.3723659996923748,-4.100188590984266,-0.0424773244100074,0.5597509859819871,0.022696331270046194,50.0,-3.0022262297047075,-79.59574727005463,37.23659996923748,-4.24773244100074,55.97509859819871,2.2696331270046195
2026-03,minimum_variance,daily_rebalance_to_target,7,2026-03-01,2026-03-07,7,0.010259147544709357,0.7027010931642312,0.3138462345974027,1.8307036283565492,-0.022739831936286037,0.41652606225990113,0.2576235208007777,14.0,1.0259147544709357,70.27010931642312,31.38462345974027,-2.2739831936286037,41.65260622599011,25.762352080077772
2025-03,equal_weight,daily_rebalance_to_target,14,2025-03-01,2025-03-14,14,-0.1283991183490314,-0.9722031131931529,1.2056893075306734,-2.3818622962355405,-0.286164554609899,0.8777602988142498,0.03293872222566351,50.0,-12.83991183490314,-97.22031131931529,120.56893075306733,-28.616455460989897,87.77602988142498,3.293872222566351
2025-03,minimum_variance,daily_rebalance_to_target,14,2025-03-01,2025-03-14,14,-0.10046695054854349,-0.9367354039610769,0.7993433553801176,-3.065974941654769,-0.19608269772330644,0.583463425859755,0.26307498773744337,8.0,-10.046695054854348,-93.6735403961077,79.93433553801175,-19.608269772330644,58.3463425859755,26.307498773744335
2025-04,equal_weight,daily_rebalance_to_target,14,2025-04-01,2025-04-14,14,-0.0019507840908690177,-0.049635231145348735,0.8377594213640032,0.3245982678924244,-0.13965849324927493,0.7572407942442595,0.03803229503346999,50.0,-0.19507840908690177,-4.9635231145348735,83.77594213640032,-13.965849324927493,75.72407942442595,3.803229503346999
2025-04,minimum_variance,daily_rebalance_to_target,14,2025-04-01,2025-04-14,14,-0.060099548442638207,-0.8012964665230975,0.7883073283928206,-1.6949514859097765,-0.13764505140068095,0.6232358321298371,0.25922004413699584,13.0,-6.00995484426382,-80.12964665230975,78.83073283928206,-13.764505140068096,62.32358321298371,25.922004413699582
2025-05,equal_weight,daily_rebalance_to_target,14,2025-05-01,2025-05-14,14,0.1243051125271013,20.214041219104093,0.6947499800147316,4.726608340038893,-0.08326000618953133,0.5834574518843667,0.027548977107981716,50.0,12.43051125271013,2021.4041219104092,69.47499800147317,-8.326000618953133,58.34574518843667,2.7548977107981716
2025-05,minimum_variance,daily_rebalance_to_target,14,2025-05-01,2025-05-14,14,0.0685398479277548,4.631385585484122,0.39806327683672144,4.533222309441208,-0.05547685619807785,0.3550403847740135,0.26084214284052476,19.0,6.8539847927754805,463.1385585484122,39.806327683672144,-5.547685619807785,35.50403847740135,26.084214284052475
2025-06,equal_weight,daily_rebalance_to_target,14,2025-06-01,2025-06-14,14,-0.07793633821920187,-0.8794224367730833,0.5632570180390962,-3.4795338778918175,-0.10911652787872061,0.4792443812289354,0.02592482841863512,50.0,-7.793633821920187,-87.94224367730833,56.325701803909624,-10.911652787872061,47.92443812289354,2.592482841863512
2025-06,minimum_variance,daily_rebalance_to_target,14,2025-06-01,2025-06-14,14,-0.029225451345661346,-0.5385147680236113,0.4726472914107135,-1.4166002613450588,-0.08428202602586676,0.3816582992172637,0.2565755691624298,13.0,-2.9225451345661346,-53.851476802361134,47.26472914107135,-8.428202602586676,38.16582992172637,25.657556916242978
2025-07,equal_weight,daily_rebalance_to_target,14,2025-07-01,2025-07-14,14,0.24013418169139,272.43994887291325,0.5323765668542646,10.862820888069566,-0.02116020112099093,0.44528445301769176,0.037702681432621225,50.0,24.013418169139,27243.994887291326,53.23765668542646,-2.116020112099093,44.528445301769175,3.7702681432621223
2025-07,minimum_variance,daily_rebalance_to_target,14,2025-07-01,2025-07-14,14,0.2813120878446187,639.7928285772406,0.6089713190776354,10.977015663583371,-0.028637592617760776,0.4884163150132815,0.2543034060289853,14.0,28.13120878446187,63979.28285772406,60.89713190776354,-2.8637592617760776,48.841631501328145,25.430340602898532
2025-08,equal_weight,daily_rebalance_to_target,14,2025-08-01,2025-08-14,14,0.0356543950335495,1.4927168033264104,0.6390189939549072,1.7285246574769944,-0.04841007291282384,0.521731303651982,0.022934617989028395,50.0,3.56543950335495,149.27168033264104,63.90189939549072,-4.841007291282384,52.1731303651982,2.2934617989028396
2025-08,minimum_variance,daily_rebalance_to_target,14,2025-08-01,2025-08-14,14,0.12774324851737084,21.97182148967306,0.5763132691643247,5.725768292144919,-0.025070472470780314,0.4058679511121946,0.25736460078569084,14.0,12.774324851737084,2197.182148967306,57.63132691643247,-2.5070472470780314,40.58679511121946,25.736460078569085
2025-09,equal_weight,daily_rebalance_to_target,14,2025-09-01,2025-09-14,14,0.09456152002416163,9.54502104043424,0.3641839738116774,6.657963287714797,-0.019246794916756627,0.3440517612396861,0.028624568942795234,50.0,9.456152002416163,954.502104043424,36.418397381167736,-1.9246794916756627,34.40517612396861,2.862456894279523
2025-09,minimum_variance,daily_rebalance_to_target,14,2025-09-01,2025-09-14,14,0.07591000926125702,5.736655725221233,0.2126189386444685,9.093490460903729,-0.01084875511801775,0.2453852936053309,0.2568506330065654,13.0,7.591000926125702,573.6655725221233,21.26189386444685,-1.084875511801775,24.53852936053309,25.68506330065654
2025-10,equal_weight,daily_rebalance_to_target,14,2025-10-01,2025-10-14,14,-0.08006695902870098,-0.8864798868896528,1.1036868874072912,-1.4149181862403286,-0.21400201121584073,0.7275744834574852,0.025127544828325694,50.0,-8.006695902870097,-88.64798868896528,110.36868874072911,-21.40020112158407,72.75744834574851,2.5127544828325696
2025-10,minimum_variance,daily_rebalance_to_target,14,2025-10-01,2025-10-14,14,-0.016742057491863527,-0.3560824069498295,0.6372982873852278,-0.38149123223871073,-0.11490408290939125,0.4546811755261082,0.26847509002488024,13.0,-1.6742057491863527,-35.60824069498295,63.72982873852278,-11.490408290939126,45.46811755261082,26.847509002488025
2025-11,equal_weight,daily_rebalance_to_target,14,2025-11-01,2025-11-14,14,-0.12123240431667437,-0.9655875266716469,0.870276437494489,-3.4462048928702798,-0.1363378736817612,0.7612389547837484,0.026524745982803046,50.0,-12.123240431667437,-96.5587526671647,87.0276437494489,-13.63378736817612,76.12389547837483,2.6524745982803046
2025-11,minimum_variance,daily_rebalance_to_target,14,2025-11-01,2025-11-14,14,-0.0961147661798728,-0.9282518316559782,0.6552933281160427,-3.6958509591093427,-0.11942283322656788,0.5607734124856829,0.2627344322548508,11.0,-9.61147661798728,-92.82518316559782,65.52933281160426,-11.942283322656788,56.07734124856829,26.27344322548508
2025-12,equal_weight,daily_rebalance_to_target,14,2025-12-01,2025-12-14,14,-0.09702343102907185,-0.9301087926259524,0.607774977435088,-4.077732965085535,-0.10194073576977247,0.4771023894517098,0.025087545697952858,50.0,-9.702343102907186,-93.01087926259524,60.7774977435088,-10.194073576977248,47.71023894517098,2.5087545697952858
2025-12,minimum_variance,daily_rebalance_to_target,14,2025-12-01,2025-12-14,14,-0.07334421666762936,-0.8627486939449822,0.45703093317365456,-4.118816415408311,-0.06966406255671576,0.3742584878955629,0.2545134869619048,19.0,-7.334421666762935,-86.27486939449823,45.70309331736546,-6.966406255671576,37.42584878955629,25.45134869619048
2026-01,equal_weight,daily_rebalance_to_target,14,2026-01-01,2026-01-14,14,0.19058640078297584,93.44856240523846,0.5223287306922556,8.9992803003251,-0.06093945094941966,0.44603043718379665,0.02499284925769498,50.0,19.058640078297586,9344.856240523846,52.23287306922556,-6.093945094941966,44.603043718379666,2.4992849257694982
2026-01,minimum_variance,daily_rebalance_to_target,14,2026-01-01,2026-01-14,14,0.11695584445139251,16.879989966960782,0.26065890942631637,11.226430477249911,-0.01925307434359913,0.334922638933727,0.2544290137741527,20.0,11.69558444513925,1687.9989966960782,26.065890942631636,-1.925307434359913,33.492263893372694,25.44290137741527
2026-02,equal_weight,daily_rebalance_to_target,14,2026-02-01,2026-02-14,14,-0.025337900635513,-0.48783499308401,1.152340265893426,-0.03029992748473705,-0.19364414675775377,0.8375909571371544,0.02593625065271656,50.0,-2.5337900635513,-48.783499308401005,115.2340265893426,-19.364414675775375,83.75909571371544,2.593625065271656
2026-02,minimum_variance,daily_rebalance_to_target,14,2026-02-01,2026-02-14,14,-0.012334680648082408,-0.2764477499595017,1.0758722428163503,0.20705210569306054,-0.16907853335408707,0.798188943432293,0.2516213039098588,11.0,-1.2334680648082408,-27.644774995950172,107.58722428163503,-16.907853335408706,79.8188943432293,25.162130390985883
2026-03,equal_weight,daily_rebalance_to_target,14,2026-03-01,2026-03-14,14,0.010709301999150211,0.3201195967998103,0.3053493049196306,1.0516101186256892,-0.056581437495757836,0.47306027566398046,0.023243783928075586,50.0,1.0709301999150211,32.011959679981025,30.53493049196306,-5.658143749575784,47.30602756639804,2.3243783928075588
2026-03,minimum_variance,daily_rebalance_to_target,14,2026-03-01,2026-03-14,14,0.05827673206805328,3.3786227150824573,0.2907146551121033,5.224746631280596,-0.04495490141869363,0.36492873856453273,0.2576235208007777,14.0,5.827673206805328,337.8622715082457,29.07146551121033,-4.495490141869363,36.49287385645327,25.762352080077772
2025-03,equal_weight,enter_once_then_drift,7,2025-03-01,2025-03-07,7,-0.07187631988901533,-0.9795413656312596,1.5875047050294493,-1.7350551536677425,-0.1816494167376388,0.9558733727869876,0.03421284662116755,50.0,-7.187631988901533,-97.95413656312596,158.75047050294492,-18.164941673763877,95.58733727869875,3.421284662116755
2025-03,minimum_variance,enter_once_then_drift,7,2025-03-01,2025-03-07,7,-0.03631224232779484,-0.8546567153342799,1.0397797700902622,-1.4004338856144691,-0.11966790559169438,0.658354617796814,0.2739882526402019,8.0,-3.631224232779484,-85.465671533428,103.97797700902622,-11.966790559169437,65.83546177968141,27.39882526402019
2025-04,equal_weight,enter_once_then_drift,7,2025-04-01,2025-04-07,7,-0.11079807385188467,-0.997808533326792,0.7084488949785659,-8.25600522196059,-0.1346935906939435,0.8297194980276018,0.04024537694484604,50.0,-11.079807385188467,-99.7808533326792,70.84488949785658,-13.469359069394349,82.97194980276018,4.0245376944846045
2025-04,minimum_variance,enter_once_then_drift,7,2025-04-01,2025-04-07,7,-0.11784441254232625,-0.998552659945066,0.5477835231162147,-11.590606254585738,-0.13532708466093957,0.5587495756601628,0.2776128445445067,13.0,-11.784441254232625,-99.85526599450661,54.77835231162147,-13.532708466093958,55.87495756601628,27.761284454450667
2025-05,equal_weight,enter_once_then_drift,7,2025-05-01,2025-05-07,7,-0.06405686047029169,-0.968314178296402,0.36673139418088574,-9.209557379900762,-0.0868046232083527,0.470063431880029,0.028961598534969747,50.0,-6.405686047029169,-96.8314178296402,36.673139418088574,-8.68046232083527,47.0063431880029,2.896159853496975
2025-05,minimum_variance,enter_once_then_drift,7,2025-05-01,2025-05-07,7,-0.04259563279233969,-0.8966619264107373,0.224514526797772,-9.98125667081131,-0.056446547163228056,0.2959389209551662,0.2660558107003394,19.0,-4.259563279233969,-89.66619264107372,22.4514526797772,-5.644654716322806,29.593892095516622,26.60558107003394
2025-06,equal_weight,enter_once_then_drift,7,2025-06-01,2025-06-07,7,-0.027521804395183702,-0.7666424118035934,0.5609537146318977,-2.342977616123597,-0.08465231643974447,0.48697246466033756,0.02983077700054096,50.0,-2.75218043951837,-76.66424118035934,56.09537146318977,-8.465231643974446,48.697246466033754,2.983077700054096
2025-06,minimum_variance,enter_once_then_drift,7,2025-06-01,2025-06-07,7,-0.021101411505584866,-0.6711200987147867,0.581509230316265,-1.660926515374405,-0.08724446885909398,0.42784877446728814,0.25303054320714996,13.0,-2.1101411505584866,-67.11200987147868,58.1509230316265,-8.724446885909398,42.784877446728814,25.303054320714995
2025-07,equal_weight,enter_once_then_drift,7,2025-07-01,2025-07-07,7,0.03564522499730449,5.2107689332645615,0.6321215355834916,3.1597282876280977,-0.022418133680195185,0.37875414505253197,0.03153552753747973,50.0,3.564522499730449,521.0768933264561,63.21215355834916,-2.2418133680195185,37.8754145052532,3.153552753747973
2025-07,minimum_variance,enter_once_then_drift,7,2025-07-01,2025-07-07,7,0.07577792489497415,44.0929318757135,0.8876327887848494,4.6737441496469945,-0.03958652669596252,0.567683651219608,0.25207953490215823,14.0,7.577792489497415,4409.293187571349,88.76327887848494,-3.958652669596252,56.7683651219608,25.20795349021582
2025-08,equal_weight,enter_once_then_drift,7,2025-08-01,2025-08-07,7,0.029292728049530092,3.506239871622247,0.682376169467369,2.502019338207676,-0.03036912622374044,0.5232681473267258,0.02729747001310655,50.0,2.9292728049530092,350.6239871622247,68.2376169467369,-3.036912622374044,52.326814732672574,2.7297470013106553
2025-08,minimum_variance,enter_once_then_drift,7,2025-08-01,2025-08-07,7,0.08573517079261972,71.90319256329389,0.7694408395775233,5.931811029831944,-0.0150633906101032,0.44177136437223574,0.2657021735958301,14.0,8.573517079261972,7190.319256329389,76.94408395775233,-1.50633906101032,44.177136437223574,26.57021735958301
2025-09,equal_weight,enter_once_then_drift,7,2025-09-01,2025-09-07,7,-0.0014617668067185008,-0.07343998616212688,0.3631982488103835,-0.05370591344997825,-0.019049702716832595,0.3227859671539349,0.023018762002826175,50.0,-0.14617668067185008,-7.343998616212688,36.31982488103835,-1.9049702716832595,32.27859671539349,2.3018762002826176
2025-09,minimum_variance,enter_once_then_drift,7,2025-09-01,2025-09-07,7,0.0032118402874405927,0.18199791267315568,0.24035671009881085,0.798353720590269,-0.011093005942431011,0.23433929497760334,0.25756347477018665,13.0,0.32118402874405927,18.199791267315568,24.035671009881085,-1.1093005942431011,23.433929497760335,25.756347477018664
2025-10,equal_weight,enter_once_then_drift,7,2025-10-01,2025-10-07,7,0.04116754609284823,7.195497278145261,0.524750360803196,4.244840954857984,-0.03857723255752399,0.4164431336925395,0.02558481013380744,50.0,4.116754609284823,719.5497278145261,52.475036080319605,-3.857723255752399,41.64431336925395,2.558481013380744
2025-10,minimum_variance,enter_once_then_drift,7,2025-10-01,2025-10-07,7,0.03846002976975149,6.155009756432475,0.340839211080521,5.934508249930283,-0.023293927519296265,0.2714583232487714,0.2596688390403254,13.0,3.846002976975149,615.5009756432474,34.0839211080521,-2.3293927519296265,27.14583232487714,25.96688390403254
2025-11,equal_weight,enter_once_then_drift,7,2025-11-01,2025-11-07,7,-0.025131871760474933,-0.7347800518687473,1.1826427598543863,-0.6059759573834647,-0.13256120257175996,0.8403486330144487,0.02710865221829296,50.0,-2.5131871760474933,-73.47800518687473,118.26427598543863,-13.256120257175997,84.03486330144487,2.710865221829296
2025-11,minimum_variance,enter_once_then_drift,7,2025-11-01,2025-11-07,7,-0.044456946879380954,-0.9066332801271355,0.8208770604481781,-2.520196936193236,-0.11930048180028174,0.6094059470220812,0.2656023021457227,11.0,-4.445694687938095,-90.66332801271355,82.0877060448178,-11.930048180028175,60.94059470220812,26.56023021457227
2025-12,equal_weight,enter_once_then_drift,7,2025-12-01,2025-12-07,7,-0.058262051206894094,-0.9562840989465833,0.7839929513457373,-3.6366996233915745,-0.06326348615424815,0.5330054826087861,0.022502827967707948,50.0,-5.826205120689409,-95.62840989465833,78.39929513457373,-6.3263486154248145,53.300548260878614,2.250282796770795
2025-12,minimum_variance,enter_once_then_drift,7,2025-12-01,2025-12-07,7,-0.044075363854146454,-0.9046691624275673,0.6072230083819623,-3.5947214940089838,-0.04039799747502271,0.415195686943833,0.2601576321337249,19.0,-4.407536385414645,-90.46691624275674,60.72230083819623,-4.03979974750227,41.5195686943833,26.015763213372487
2026-01,equal_weight,enter_once_then_drift,7,2026-01-01,2026-01-07,7,0.15887043454235927,2181.5377509308705,0.5008368013947284,15.726631875841917,-0.026434884253473068,0.45242096196419107,0.0310702775964768,50.0,15.887043454235927,218153.77509308705,50.08368013947284,-2.6434884253473068,45.242096196419105,3.10702775964768
2026-01,minimum_variance,enter_once_then_drift,7,2026-01-01,2026-01-07,7,0.09852209656940025,133.24164866956258,0.19573005620825018,25.283819951916854,0.0,0.3374004263241978,0.24772243899681645,20.0,9.852209656940026,13324.164866956258,19.57300562082502,0.0,33.74004263241978,24.772243899681644
2026-02,equal_weight,enter_once_then_drift,7,2026-02-01,2026-02-07,7,-0.10378962295916339,-0.9966999556900834,1.5531227365987084,-2.968866862195407,-0.1927587161680907,1.1309304467316268,0.029912080170288822,50.0,-10.378962295916338,-99.66999556900834,155.31227365987084,-19.27587161680907,113.09304467316268,2.991208017028882
2026-02,minimum_variance,enter_once_then_drift,7,2026-02-01,2026-02-07,7,-0.057945847448654386,-0.9555121208231604,1.5159427248692892,-1.3898098600718862,-0.1664588389002566,1.056366758465691,0.24663232197465162,11.0,-5.794584744865439,-95.55121208231604,151.59427248692893,-16.645883890025658,105.6366758465691,24.663232197465163
2026-03,equal_weight,enter_once_then_drift,7,2026-03-01,2026-03-07,7,-0.030137289582128468,-0.7972153499354873,0.37128000069087524,-4.129681897121234,-0.04233120492518927,0.5603006011162084,0.026026663854333425,50.0,-3.013728958212847,-79.72153499354873,37.12800006908753,-4.2331204925189265,56.03006011162084,2.6026663854333427
2026-03,minimum_variance,enter_once_then_drift,7,2026-03-01,2026-03-07,7,0.009585157418491974,0.6444687311646056,0.3146518587555233,1.7159758351581986,-0.023433078005386854,0.41664395433457463,0.2611707342287675,14.0,0.9585157418491974,64.44687311646055,31.465185875552333,-2.3433078005386854,41.664395433457464,26.117073422876754
2025-03,equal_weight,enter_once_then_drift,14,2025-03-01,2025-03-14,14,-0.12575965717353832,-0.9699231251273582,1.2186861419850856,-2.278919467764047,-0.28524816755448845,0.8768631630760824,0.043708535094984895,50.0,-12.575965717353832,-96.99231251273582,121.86861419850857,-28.524816755448846,87.68631630760824,4.370853509498489
2025-03,minimum_variance,enter_once_then_drift,14,2025-03-01,2025-03-14,14,-0.09579283368530966,-0.9275826139631392,0.7966677791435958,-2.9102866414604733,-0.19261154393825763,0.5758824691093655,0.2819045135720616,8.0,-9.579283368530966,-92.75826139631393,79.66677791435957,-19.261154393825763,57.58824691093655,28.190451357206157
2025-04,equal_weight,enter_once_then_drift,14,2025-04-01,2025-04-14,14,0.04827218171232284,2.4181256067617087,0.8171897746422562,1.884308379878315,-0.1346935906939425,0.7811611290470385,0.1147110647312169,50.0,4.827218171232284,241.81256067617088,81.71897746422562,-13.46935906939425,78.11611290470385,11.47110647312169
2025-04,minimum_variance,enter_once_then_drift,14,2025-04-01,2025-04-14,14,-0.07479800960384753,-0.8682535735506108,0.7220619184947624,-2.4752164240069328,-0.13532708466093835,0.632132393535329,0.2776128445445067,13.0,-7.479800960384752,-86.82535735506109,72.20619184947624,-13.532708466093835,63.2132393535329,27.761284454450667
2025-05,equal_weight,enter_once_then_drift,14,2025-05-01,2025-05-14,14,0.11799730240679795,17.319756670105136,0.6954576528582945,4.5101585409238085,-0.08680462320835258,0.589294187989206,0.028961598534969747,50.0,11.799730240679796,1731.9756670105135,69.54576528582945,-8.680462320835257,58.929418798920594,2.896159853496975
2025-05,minimum_variance,enter_once_then_drift,14,2025-05-01,2025-05-14,14,0.06549404021630956,4.2275064404551985,0.3982016555057183,4.344114300954896,-0.05644654716322939,0.35743358782212314,0.2660558107003394,19.0,6.549404021630956,422.75064404551983,39.82016555057183,-5.644654716322939,35.74335878221231,26.60558107003394
2025-06,equal_weight,enter_once_then_drift,14,2025-06-01,2025-06-14,14,-0.08411247805498268,-0.8988024177611926,0.5596532347268502,-3.816797414845173,-0.11484507351213824,0.48214810549244186,0.03625736528149265,50.0,-8.411247805498267,-89.88024177611926,55.96532347268502,-11.484507351213825,48.214810549244184,3.6257365281492646
